,SK_ID_CURR,TARGET
1963,107316,0.0
1964,107317,0.0
1965,107322,0.0
1966,107327,0.0
1967,107328,1.0
1970,107344,0.0
1971,107346,0.0
1972,107348,0.0
1973,107352,0.0
1974,107357,0.0
1975,107358,0.0
1976,107363,0.0
1977,107364,0.0
1978,107365,0.0
1981,107375,0.0
1982,107378,0.0
1983,107380,0.0
1984,107381,0.0
1986,107383,0.0
1987,107386,0.0
1989,107389,0.0
1990,107397,0.0
1992,107404,0.0
1994,107411,0.0
1995,107413,0.0
1996,107414,0.0
1997,107420,0.0
1999,107432,0.0
2000,107434,0.0
2002,107442,0.0
2006,107457,0.0
2007,107461,0.0
2008,107462,0.0
2009,107466,0.0
2011,107473,0.0
2013,107477,0.0
2014,107486,0.0
2016,107491,0.0
2018,107494,0.0
2019,107497,0.0
2020,107501,0.0
2021,107505,0.0
2022,107506,0.0
2026,107516,0.0
2027,107517,0.0
2028,107522,0.0
2029,107524,0.0
2030,107525,0.0
2031,107529,0.0
2033,107541,0.0
2034,107545,0.0
2035,107546,0.0
2036,107548,0.0
2037,107549,0.0
2038,107562,0.0
2039,107568,1.0
2040,107572,0.0
2041,107576,0.0
2042,107577,0.0
2043,107579,0.0
2044,107580,0.0
2045,107581,1.0
2046,107584,0.0
2048,107592,1.0
2049,107603,0.0
2050,107611,0.0
2052,107613,0.0
2054,107618,0.0
2055,107620,0.0
2056,107621,0.0
2057,107622,0.0
2058,107623,0.0
2061,107644,0.0
2064,107656,0.0
2065,107659,0.0
2066,107667,0.0
2067,107673,0.0
2068,107674,0.0
2069,107675,0.0
2070,107676,0.0
2072,107679,0.0
2073,107688,0.0
2074,107689,0.0
2075,107690,0.0
2076,107695,0.0
2077,107696,0.0
2079,107702,0.0
2080,107705,0.0
2082,107713,0.0
2083,107715,0.0
2085,107719,1.0
2086,107726,0.0
2087,107731,0.0
2088,107735,0.0
2089,107736,1.0
2090,107737,0.0
2091,107738,0.0
2092,107743,0.0
2093,107744,0.0
2096,107751,0.0
2097,107753,0.0
2098,107754,0.0
2100,107767,0.0
2101,107773,0.0
2102,107777,0.0
2104,107780,0.0
2105,107781,1.0
2106,107786,0.0
2107,107792,0.0
2109,107799,0.0
2112,107806,0.0
2113,107809,0.0
2114,107810,0.0
2115,107812,0.0
2116,107814,0.0
2118,107823,0.0
2119,107827,0.0
2120,107831,0.0
2122,107835,0.0
2123,107840,0.0
2124,107844,0.0
2125,107845,0.0
2126,107857,0.0
2127,107864,0.0
2128,107865,0.0
2130,107869,0.0
2131,107873,0.0
2132,107878,0.0
2133,107880,0.0
2134,107881,0.0
2135,107882,0.0
2136,107884,0.0
2137,107885,0.0
2140,107900,0.0
2141,107902,0.0
2142,107907,0.0
2143,107912,0.0
2144,107919,0.0
2146,107922,0.0
2147,107923,0.0
2148,107929,0.0
2149,107930,0.0
2150,107933,0.0
2151,107943,0.0
2152,107948,0.0
2153,107951,0.0
2154,107954,0.0
2155,107956,0.0
2156,107958,0.0
2158,107965,0.0
2159,107967,0.0
2160,107970,0.0
2161,107974,0.0
2162,107991,0.0
2163,107992,0.0
2164,108003,0.0
2165,108007,0.0
2166,108014,0.0
2168,108026,0.0
2170,108031,0.0
2172,108034,0.0
2173,108035,0.0
2174,108037,0.0
2175,108040,0.0
2178,108057,0.0
2179,108058,0.0
2180,108059,0.0
2182,108061,0.0
2183,108063,0.0
2184,108076,0.0
2185,108077,0.0
2186,108079,0.0
2187,108080,0.0
2188,108086,0.0
2189,108091,0.0
2191,108094,1.0
2192,108097,0.0
2193,108099,0.0
2194,108104,0.0
2195,108111,0.0
2196,108117,1.0
2197,108121,1.0
2198,108130,0.0
2200,108138,0.0
2201,108140,0.0
2202,108146,0.0
2203,108151,0.0
2204,108152,0.0
2206,108158,0.0
2207,108159,0.0
2208,108162,0.0
2209,108164,0.0
2210,108165,0.0
2213,108172,0.0
2214,108176,0.0
2215,108181,0.0
2216,108182,0.0
2217,108191,0.0
2218,108193,0.0
2219,108198,0.0
2221,108211,0.0
2222,108213,0.0
2223,108215,0.0
2225,108224,0.0
2226,108229,0.0
2227,108234,0.0
2228,108235,0.0
2229,108236,0.0
2230,108237,0.0
2231,108238,0.0
2232,108239,0.0
2234,108244,0.0
2237,108255,1.0
2238,108268,0.0
2239,108269,0.0
2241,108272,0.0
2242,108273,0.0
2243,108281,0.0
2244,108282,0.0
2245,108284,0.0
2246,108285,0.0
2247,108286,0.0
2248,108288,0.0
2250,108294,0.0
2251,108296,0.0
2252,108298,0.0
2253,108299,0.0
2256,108308,0.0
2258,108312,0.0
2259,108314,0.0
2260,108316,0.0
2262,108318,0.0
2263,108321,0.0
2264,108322,0.0
2265,108323,0.0
2266,108328,0.0
2267,108331,0.0
2270,108341,0.0
2272,108345,0.0
2273,108348,0.0
2274,108354,0.0
2276,108357,0.0
2277,108358,0.0
2279,108366,0.0
2280,108369,0.0
2282,108372,0.0
2283,108375,0.0
2284,108376,0.0
2285,108379,0.0
2287,108386,0.0
2288,108387,1.0
2289,108389,0.0
2291,108395,0.0
2292,108397,0.0
2293,108398,0.0
2294,108404,0.0
2296,108409,0.0
2297,108414,0.0
2298,108420,0.0
2299,108424,0.0
2300,108425,0.0
2301,108426,0.0
2304,108435,0.0
2305,108439,0.0
2306,108446,0.0
2308,108453,0.0
2309,108455,0.0
2310,108461,0.0
2313,108485,0.0
2314,108487,0.0
2315,108488,0.0
2316,108494,0.0
2317,108497,0.0
2320,108505,0.0
2321,108509,0.0
2322,108513,0.0
2323,108515,0.0
2324,108527,0.0
2325,108529,0.0
2326,108532,0.0
2327,108534,0.0
2328,108537,0.0
2329,108546,0.0
2331,108550,0.0
2336,108565,0.0
2337,108567,0.0
2339,108569,0.0
2343,108578,1.0
2344,108581,0.0
2345,108582,0.0
2346,108589,0.0
2347,108593,0.0
2348,108600,0.0
2349,108601,0.0
2353,108612,0.0
2355,108623,0.0
2356,108624,0.0
2357,108628,0.0
2359,108631,0.0
2360,108632,0.0
2361,108635,0.0
2362,108636,1.0
2364,108638,0.0
2365,108640,0.0
2366,108642,0.0
2367,108644,0.0
2368,108645,0.0
2369,108646,0.0
2370,108650,0.0
2371,108651,0.0
2372,108653,0.0
2373,108658,0.0
2376,108676,0.0
2377,108677,0.0
2380,108696,0.0
2381,108697,0.0
2382,108698,0.0
2383,108705,1.0
2384,108706,0.0
2386,108712,0.0
2389,108720,0.0
2390,108721,1.0
2391,108724,0.0
2393,108733,1.0
2395,108747,0.0
2396,108752,1.0
2397,108753,0.0
2401,108762,0.0
2402,108765,0.0
2404,108778,1.0
2405,108780,0.0
2408,108791,0.0
2409,108796,0.0
2410,108797,0.0
2412,108815,0.0
2413,108817,0.0
2415,108822,0.0
2417,108831,0.0
2419,108840,1.0
2420,108843,0.0
2421,108848,0.0
2423,108856,0.0
2424,108857,0.0
2425,108860,0.0
2426,108861,0.0
2427,108862,0.0
2428,108863,0.0
2429,108869,0.0
2433,108883,0.0
2434,108888,0.0
2435,108897,0.0
2436,108915,0.0
2438,108924,0.0
2440,108934,0.0
2441,108935,0.0
2442,108940,0.0
2444,108949,0.0
2445,108951,0.0
2446,108957,0.0
2447,108961,0.0
2449,108966,0.0
2451,108970,0.0
2452,108971,0.0
2453,108972,0.0
2456,108978,0.0
2457,108979,0.0
2458,108982,0.0
2459,108984,0.0
2462,108994,0.0
2463,108995,0.0
2464,108998,0.0
2468,109019,0.0
2469,109022,0.0
2470,109023,1.0
2472,109027,0.0
2473,109030,0.0
2474,109032,0.0
2476,109039,0.0
2477,109041,0.0
2481,109054,0.0
2482,109061,0.0
2483,109062,0.0
2484,109065,0.0
2485,109069,0.0
2486,109072,0.0
2487,109077,0.0
2490,109083,1.0
2491,109085,0.0
2492,109089,0.0
2493,109095,0.0
2494,109096,0.0
2497,109105,0.0
2498,109111,0.0
2499,109116,1.0
2500,109117,0.0
2501,109121,0.0
2502,109124,0.0
2503,109127,0.0
2506,109134,0.0
2508,109143,0.0
2509,109149,0.0
2510,109150,0.0
2513,109156,0.0
2515,109165,0.0
2518,109178,0.0
2519,109185,0.0
2521,109187,0.0
2522,109194,0.0
2523,109197,0.0
2525,109204,0.0
2526,109221,0.0
2528,109228,0.0
2529,109229,0.0
2531,109232,0.0
2533,109235,0.0
2534,109237,0.0
2535,109239,0.0
2536,109243,1.0
2539,109250,0.0
2540,109259,1.0
2541,109264,0.0
2542,109274,0.0
2545,109288,0.0
2549,109294,0.0
2550,109296,0.0
2552,109313,0.0
2553,109319,0.0
2554,109320,0.0
2556,109327,1.0
2557,109329,0.0
2559,109334,0.0
2560,109338,0.0
2561,109339,0.0
2562,109343,0.0
2563,109349,0.0
2564,109350,0.0
2565,109354,0.0
2570,109371,0.0
2572,109383,0.0
2574,109391,0.0
2575,109394,0.0
2576,109395,0.0
2577,109396,1.0
2578,109397,0.0
2579,109403,0.0
2580,109407,0.0
2581,109411,0.0
2582,109415,0.0
2583,109417,0.0
2584,109419,0.0
2585,109424,0.0
2586,109425,0.0
2587,109431,0.0
2588,109433,0.0
2589,109434,1.0
2590,109438,0.0
2591,109439,0.0
2592,109442,0.0
2593,109445,0.0
2594,109448,0.0
2595,109449,0.0
2596,109451,0.0
2597,109457,1.0
2599,109460,0.0
2602,109476,0.0
2603,109480,0.0
2604,109488,0.0
2605,109489,0.0
2606,109490,0.0
2607,109491,0.0
2608,109496,0.0
2609,109497,0.0
2610,109503,0.0
2611,109510,0.0
2612,109511,1.0
2613,109512,0.0
2615,109518,0.0
2616,109523,0.0
2618,109526,0.0
2619,109530,0.0
2620,109531,0.0
2621,109538,1.0
2624,109550,0.0
2625,109557,0.0
2627,109560,0.0
2628,109565,0.0
2629,109568,0.0
2630,109569,0.0
2631,109571,1.0
2633,109575,0.0
2634,109577,0.0
2635,109585,0.0
2637,109591,0.0
2640,109600,1.0
2641,109609,0.0
2643,109614,0.0
2644,109615,0.0
2645,109616,0.0
2646,109618,0.0
2647,109621,0.0
2648,109629,0.0
2649,109633,0.0
2651,109639,0.0
2652,109641,0.0
2653,109647,0.0
2654,109658,0.0
2655,109666,0.0
2656,109668,0.0
2657,109674,0.0
2659,109678,0.0
2660,109681,0.0
2662,109684,0.0
2663,109686,0.0
2664,109694,0.0
2665,109707,0.0
2668,109715,0.0
2669,109719,0.0
2671,109726,0.0
2673,109737,0.0
2674,109739,0.0
2675,109747,0.0
2676,109754,0.0
2677,109755,0.0
2678,109758,1.0
2679,109763,0.0
2681,109769,0.0
2682,109779,0.0
2683,109782,0.0
2684,109785,0.0
2685,109786,0.0
2686,109787,0.0
2687,109794,0.0
2688,109799,0.0
2689,109800,0.0
2690,109801,0.0
2691,109806,0.0
2694,109819,0.0
2696,109829,0.0
2697,109840,0.0
2700,109863,0.0
2701,109864,0.0
2702,109865,0.0
2703,109870,0.0
2704,109881,0.0
2705,109882,0.0
2707,109893,0.0
2708,109896,0.0
2709,109897,0.0
2711,109909,1.0
2714,109913,0.0
2715,109916,0.0
2716,109918,0.0
2717,109922,0.0
2719,109931,0.0
2720,109935,0.0
2722,109940,0.0
2723,109941,1.0
2725,109945,0.0
2726,109949,0.0
2727,109951,0.0
2729,109955,0.0
2730,109956,0.0
2731,109957,0.0
2733,109963,0.0
2734,109967,1.0
2736,109970,0.0
2737,109973,0.0
2738,109974,0.0
2739,109976,0.0
2740,109986,0.0
2741,109987,0.0
2742,109994,0.0
2744,110003,0.0
2746,110015,0.0
2747,110017,0.0
2750,110032,0.0
2751,110034,0.0
2752,110036,0.0
2753,110039,0.0
2755,110047,0.0
2757,110053,0.0
2758,110057,0.0
2760,110062,0.0
2761,110063,0.0
2762,110066,0.0
2767,110079,0.0
2768,110089,0.0
2770,110096,0.0
2772,110100,0.0
2774,110118,0.0
2776,110122,0.0
2777,110123,0.0
2779,110132,0.0
2780,110133,0.0
2781,110146,0.0
2783,110156,0.0
2785,110166,0.0
2786,110167,0.0
2787,110168,1.0
2788,110173,0.0
2789,110186,1.0
2790,110188,0.0
2793,110195,0.0
2794,110200,0.0
2795,110201,0.0
2797,110209,0.0
2798,110211,0.0
2799,110215,0.0
2800,110220,0.0
2801,110221,0.0
2805,110242,0.0
2806,110247,0.0
2807,110250,0.0
2810,110285,0.0
2811,110290,0.0
2813,110303,0.0
2814,110306,0.0
2815,110311,0.0
2816,110315,0.0
2817,110320,0.0
2818,110321,0.0
2821,110333,0.0
2824,110341,0.0
2825,110350,0.0
2826,110361,0.0
2827,110368,0.0
2828,110374,0.0
2830,110382,0.0
2831,110383,0.0
2832,110385,0.0
2833,110395,0.0
2836,110404,0.0
2837,110409,0.0
2838,110410,0.0
2839,110414,0.0
2840,110419,0.0
2841,110422,0.0
2842,110424,0.0
2843,110426,0.0
2844,110428,0.0
2845,110430,0.0
2847,110436,0.0
2848,110437,0.0
2849,110438,0.0
2850,110440,0.0
2851,110446,0.0
2852,110447,0.0
2853,110451,1.0
2854,110455,0.0
2855,110456,0.0
2857,110462,0.0
2858,110470,0.0
2859,110479,0.0
2861,110482,0.0
2862,110485,1.0
2863,110490,0.0
2864,110495,0.0
2865,110497,0.0
2867,110499,0.0
2868,110500,0.0
2869,110503,0.0
2870,110505,0.0
2871,110506,0.0
2872,110507,0.0
2873,110509,0.0
2874,110516,0.0
2875,110517,0.0
2876,110525,1.0
2877,110527,0.0
2879,110540,1.0
2880,110542,0.0
2882,110551,0.0
2883,110552,1.0
2884,110554,0.0
2886,110561,0.0
2887,110563,0.0
2888,110567,0.0
2889,110571,0.0
2890,110580,0.0
2893,110593,0.0
2894,110594,0.0
2898,110609,0.0
2899,110610,0.0
2900,110613,0.0
2901,110622,0.0
2902,110623,1.0
2903,110629,1.0
2906,110634,0.0
2907,110647,0.0
2909,110654,0.0
2910,110658,0.0
2913,110666,0.0
2914,110679,1.0
2916,110685,0.0
2918,110706,0.0
2919,110707,0.0
2921,110716,0.0
2923,110725,0.0
2924,110726,0.0
2925,110731,0.0
2929,110739,0.0
2931,110745,0.0
2932,110748,0.0
2933,110749,0.0
2935,110753,0.0
2936,110754,0.0
2937,110756,0.0
2938,110757,0.0
2940,110767,0.0
2941,110773,0.0
2942,110785,0.0
2943,110787,0.0
2945,110792,0.0
2946,110794,0.0
2947,110796,0.0
2948,110797,0.0
2949,110799,0.0
2950,110801,0.0
2951,110818,1.0
2952,110819,0.0
2953,110820,0.0
2954,110821,1.0
2955,110823,1.0
2956,110829,0.0
2957,110830,0.0
2958,110831,0.0
2960,110835,0.0
2961,110836,0.0
2962,110842,0.0
2965,110852,0.0
2966,110853,0.0
2967,110854,0.0
2970,110860,0.0
2971,110862,1.0
2972,110866,0.0
2973,110872,0.0
2974,110877,0.0
2975,110880,0.0
2976,110885,0.0
2977,110890,0.0
2978,110893,0.0
2979,110898,0.0
2980,110899,1.0
2981,110900,0.0
2982,110901,0.0
2984,110911,0.0
2985,110912,0.0
2986,110918,1.0
2987,110919,0.0
2991,110928,0.0
2992,110931,0.0
2993,110936,0.0
2995,110942,0.0
2997,110949,0.0
3000,110962,1.0
3002,110972,0.0
3003,110983,0.0
3004,110990,0.0
3005,110992,1.0
3006,110995,0.0
3007,110997,0.0
3008,110998,0.0
3009,111004,0.0
3010,111011,0.0
3012,111015,0.0
3013,111021,0.0
3014,111022,0.0
3015,111023,0.0
3018,111035,0.0
3019,111047,0.0
3021,111055,0.0
3022,111057,0.0
3023,111064,0.0
3026,111086,1.0
3027,111089,0.0
3029,111097,0.0
3030,111098,0.0
3031,111101,0.0
3032,111102,0.0
3033,111107,0.0
3035,111115,1.0
3037,111119,0.0
3038,111122,0.0
3039,111126,0.0
3040,111138,0.0
3041,111141,0.0
3042,111152,0.0
3043,111157,0.0
3044,111159,1.0
3045,111161,0.0
3046,111164,0.0
3049,111195,0.0
3052,111204,1.0
3053,111209,0.0
3054,111210,0.0
3055,111213,0.0
3056,111214,0.0
3057,111218,0.0
3058,111225,0.0
3059,111226,0.0
3060,111230,0.0
3061,111231,0.0
3062,111234,0.0
3063,111235,0.0
3064,111238,0.0
3066,111243,0.0
3067,111245,0.0
3068,111246,0.0
3069,111249,0.0
3070,111250,0.0
3071,111253,0.0
3072,111254,0.0
3073,111257,0.0
3075,111270,0.0
3076,111273,0.0
3077,111280,0.0
3079,111289,0.0
3080,111293,0.0
3081,111297,0.0
3082,111299,0.0
3083,111301,0.0
3084,111305,0.0
3085,111309,0.0
3086,111311,0.0
3087,111312,0.0
3089,111323,0.0
3091,111329,0.0
3092,111336,0.0
3093,111337,0.0
3094,111339,0.0
3095,111341,0.0
3096,111342,0.0
3097,111346,0.0
3098,111351,0.0
3099,111352,0.0
3100,111354,0.0
3101,111358,0.0
3102,111362,0.0
3103,111363,0.0
3104,111369,0.0
3105,111371,0.0
3106,111372,1.0
3107,111373,0.0
3108,111376,0.0
3109,111380,0.0
3110,111384,1.0
3112,111388,0.0
3113,111389,0.0
3115,111392,0.0
3116,111394,0.0
3118,111396,0.0
3120,111403,0.0
3121,111409,0.0
3122,111411,0.0
3123,111421,0.0
3124,111425,0.0
3125,111431,0.0
3126,111432,0.0
3127,111434,0.0
3128,111436,0.0
3129,111440,0.0
3130,111441,0.0
3132,111447,0.0
3133,111461,0.0
3134,111464,0.0
3136,111471,0.0
3137,111472,0.0
3139,111474,0.0
3141,111477,0.0
3142,111479,1.0
3143,111483,0.0
3144,111485,0.0
3145,111486,0.0
3148,111494,0.0
3149,111505,0.0
3150,111521,0.0
3151,111522,0.0
3152,111523,0.0
3153,111524,0.0
3154,111525,0.0
3155,111526,0.0
3156,111529,0.0
3157,111533,0.0
3158,111538,0.0
3159,111546,0.0
3160,111549,1.0
3161,111552,0.0
3162,111562,0.0
3163,111564,0.0
3164,111572,0.0
3166,111575,0.0
3168,111581,0.0
3170,111593,0.0
3171,111594,0.0
3172,111595,0.0
3173,111605,0.0
3174,111607,0.0
3175,111612,0.0
3177,111621,0.0
3178,111622,0.0
3180,111624,0.0
3181,111626,0.0
3182,111629,0.0
3185,111634,0.0
3186,111635,0.0
3187,111639,0.0
3189,111650,0.0
3190,111656,1.0
3191,111661,0.0
3192,111662,0.0
3195,111675,0.0
3196,111678,0.0
3198,111682,0.0
3199,111683,0.0
3201,111686,0.0
3202,111690,1.0
3208,111714,0.0
3209,111721,0.0
3210,111727,0.0
3211,111728,0.0
3212,111729,0.0
3213,111732,0.0
3214,111733,0.0
3215,111735,0.0
3216,111736,0.0
3217,111737,0.0
3218,111738,0.0
3219,111742,0.0
3221,111750,0.0
3222,111759,0.0
3223,111770,0.0
3226,111794,0.0
3227,111798,0.0
3228,111802,1.0
3229,111805,0.0
3230,111807,0.0
3231,111814,0.0
3232,111817,0.0
3234,111824,0.0
3235,111831,0.0
3236,111845,0.0
3238,111849,0.0
3239,111854,0.0
3241,111866,0.0
3242,111871,1.0
3244,111875,0.0
3246,111884,0.0
3247,111885,0.0
3248,111889,0.0
3249,111894,0.0
3250,111895,0.0
3251,111896,0.0
3252,111898,0.0
3254,111903,0.0
3256,111911,0.0
3257,111915,1.0
3259,111921,0.0
3260,111924,0.0
3261,111926,0.0
3262,111932,0.0
3264,111934,0.0
3265,111935,0.0
3266,111945,0.0
3268,111950,0.0
3269,111952,0.0
3270,111954,0.0
3272,111962,1.0
3274,111966,1.0
3275,111968,0.0
3276,111972,0.0
3277,111973,0.0
3278,111976,0.0
3279,111978,0.0
3280,111980,0.0
3281,111983,0.0
3282,111991,1.0
3283,111992,0.0
3284,112001,0.0
3285,112005,0.0
3286,112008,0.0
3287,112011,0.0
3288,112014,0.0
3289,112017,0.0
3290,112018,0.0
3295,112041,0.0
3296,112045,0.0
3297,112056,0.0
3300,112072,0.0
3301,112078,0.0
3303,112087,0.0
3304,112090,0.0
3306,112102,0.0
3307,112103,0.0
3308,112104,0.0
3310,112109,0.0
3311,112116,0.0
3312,112119,0.0
3313,112122,0.0
3314,112134,0.0
3315,112135,1.0
3317,112143,0.0
3318,112146,0.0
3320,112153,0.0
3321,112154,0.0
3323,112161,0.0
3324,112162,0.0
3325,112168,0.0
3328,112175,0.0
3329,112177,0.0
3330,112178,0.0
3331,112179,0.0
3332,112185,0.0
3333,112195,0.0
3334,112201,0.0
3335,112202,1.0
3336,112204,0.0
3337,112205,0.0
3338,112211,0.0
3339,112213,0.0
3340,112218,0.0
3342,112226,0.0
3345,112233,0.0
3346,112238,0.0
3347,112239,0.0
3349,112243,0.0
3352,112250,0.0
3353,112251,0.0
3354,112252,0.0
3356,112261,0.0
3357,112272,0.0
3358,112276,0.0
3360,112280,0.0
3361,112290,0.0
3363,112296,0.0
3364,112298,0.0
3365,112301,0.0
3367,112308,0.0
3368,112309,0.0
3369,112311,0.0
3370,112318,0.0
3371,112319,0.0
3372,112321,0.0
3373,112328,0.0
3374,112338,0.0
3375,112344,1.0
3376,112349,0.0
3377,112358,0.0
3378,112364,0.0
3379,112382,0.0
3381,112397,0.0
3382,112400,0.0
3383,112403,0.0
3384,112413,0.0
3385,112415,0.0
3386,112416,0.0
3387,112421,0.0
3390,112439,0.0
3391,112440,0.0
3392,112444,0.0
3393,112460,0.0
3394,112463,0.0
3395,112464,0.0
3396,112466,0.0
3397,112475,0.0
3398,112482,0.0
3400,112486,0.0
3402,112496,0.0
3404,112498,0.0
3405,112503,1.0
3406,112508,0.0
3407,112511,0.0
3408,112517,0.0
3411,112533,0.0
3415,112546,0.0
3416,112553,0.0
3418,112557,0.0
3419,112559,1.0
3420,112572,0.0
3421,112574,0.0
3422,112576,0.0
3423,112581,0.0
3424,112583,0.0
3425,112587,0.0
3426,112588,0.0
3427,112589,0.0
3428,112599,0.0
3432,112618,0.0
3433,112631,0.0
3435,112638,0.0
3436,112640,0.0
3437,112645,0.0
3438,112646,0.0
3439,112648,0.0
3440,112649,0.0
3441,112651,0.0
3442,112654,0.0
3444,112661,0.0
3445,112664,0.0
3446,112666,0.0
3447,112668,0.0
3448,112669,0.0
3449,112678,1.0
3450,112682,0.0
3452,112685,0.0
3453,112695,0.0
3454,112704,0.0
3455,112710,0.0
3456,112713,0.0
3457,112715,0.0
3460,112724,0.0
3462,112727,0.0
3463,112728,0.0
3464,112729,0.0
3465,112733,0.0
3466,112737,0.0
3468,112744,0.0
3469,112750,0.0
3472,112758,0.0
3473,112759,0.0
3474,112760,0.0
3475,112761,0.0
3476,112763,0.0
3477,112764,0.0
3478,112765,0.0
3480,112772,0.0
3482,112776,0.0
3485,112784,0.0
3486,112786,0.0
3487,112790,0.0
3488,112798,0.0
3489,112800,0.0
3490,112802,0.0
3492,112804,1.0
3493,112806,0.0
3495,112811,0.0
3497,112814,0.0
3498,112819,0.0
3500,112828,0.0
3501,112848,0.0
3503,112855,0.0
3504,112863,0.0
3506,112866,0.0
3507,112871,0.0
3508,112873,0.0
3509,112875,0.0
3510,112876,0.0
3511,112878,0.0
3512,112890,0.0
3514,112893,1.0
3515,112898,0.0
3516,112901,0.0
3517,112903,0.0
3518,112905,0.0
3519,112914,0.0
3521,112923,0.0
3522,112928,0.0
3523,112929,0.0
3525,112951,1.0
3526,112952,1.0
3527,112956,0.0
3528,112958,0.0
3531,112962,0.0
3533,112965,0.0
3534,112968,0.0
3535,112984,0.0
3536,112985,0.0
3541,113009,0.0
3543,113014,0.0
3544,113016,0.0
3545,113017,0.0
3546,113018,1.0
3547,113019,0.0
3548,113022,0.0
3549,113023,0.0
3550,113039,0.0
3551,113041,0.0
3552,113046,0.0
3553,113050,0.0
3558,113064,0.0
3560,113072,0.0
3561,113073,1.0
3562,113076,0.0
3564,113080,0.0
3566,113089,0.0
3567,113091,0.0
3569,113101,0.0
3571,113107,0.0
3572,113114,0.0
3573,113115,0.0
3574,113121,0.0
3575,113124,0.0
3576,113129,0.0
3577,113130,0.0
3578,113135,0.0
3579,113136,1.0
3580,113137,0.0
3581,113141,0.0
3582,113143,0.0
3583,113150,0.0
3584,113157,0.0
3585,113158,0.0
3588,113167,0.0
3589,113169,0.0
3590,113170,0.0
3591,113182,0.0
3592,113183,0.0
3593,113184,1.0
3594,113185,0.0
3595,113187,0.0
3596,113192,0.0
3597,113196,0.0
3600,113206,0.0
3601,113210,0.0
3602,113213,0.0
3603,113214,0.0
3604,113215,0.0
3606,113218,0.0
3607,113219,0.0
3608,113220,0.0
3609,113221,0.0
3610,113227,0.0
3611,113233,0.0
3612,113236,0.0
3613,113240,0.0
3614,113242,0.0
3615,113244,1.0
3617,113251,0.0
3619,113256,0.0
3620,113260,0.0
3622,113263,0.0
3623,113266,0.0
3624,113267,0.0
3625,113274,0.0
3626,113284,0.0
3627,113286,0.0
3628,113288,0.0
3629,113289,0.0
3631,113291,0.0
3632,113296,0.0
3633,113297,1.0
3634,113298,0.0
3635,113305,0.0
3637,113314,0.0
3638,113315,0.0
3639,113317,0.0
3640,113327,0.0
3641,113328,0.0
3643,113335,0.0
3644,113337,0.0
3646,113345,0.0
3647,113347,0.0
3648,113351,0.0
3649,113359,1.0
3651,113367,0.0
3652,113370,0.0
3653,113372,0.0
3654,113377,0.0
3655,113378,0.0
3656,113384,0.0
3657,113389,0.0
3658,113395,0.0
3659,113399,0.0
3661,113414,0.0
3662,113422,0.0
3663,113426,0.0
3664,113428,0.0
3665,113429,0.0
3666,113430,0.0
3667,113434,0.0
3668,113442,0.0
3670,113450,1.0
3672,113453,0.0
3674,113461,1.0
3675,113476,0.0
3676,113478,1.0
3677,113480,0.0
3679,113485,0.0
3680,113487,0.0
3681,113497,0.0
3683,113504,0.0
3684,113506,0.0
3685,113507,0.0
3689,113527,0.0
3690,113528,0.0
3691,113529,0.0
3693,113531,0.0
3695,113538,0.0
3696,113544,0.0
3697,113548,0.0
3698,113551,0.0
3699,113552,0.0
3701,113563,0.0
3702,113568,0.0
3703,113570,0.0
3704,113575,0.0
3705,113580,0.0
3707,113593,0.0
3708,113595,0.0
3710,113600,0.0
3711,113603,0.0
3712,113606,0.0
3713,113612,0.0
3715,113614,0.0
3716,113617,0.0
3718,113628,0.0
3719,113629,0.0
3720,113634,0.0
3721,113636,0.0
3722,113642,0.0
3727,113658,0.0
3728,113660,0.0
3729,113669,0.0
3730,113675,0.0
3732,113688,1.0
3733,113699,0.0
3735,113712,0.0
3736,113714,0.0
3738,113723,0.0
3739,113727,0.0
3741,113735,0.0
3743,113741,0.0
3745,113753,0.0
3746,113755,0.0
3747,113757,0.0
3749,113763,0.0
3750,113767,0.0
3751,113768,1.0
3752,113770,0.0
3753,113772,0.0
3755,113774,0.0
3757,113780,0.0
3758,113785,0.0
3759,113787,0.0
3760,113796,0.0
3762,113807,0.0
3763,113810,0.0
3764,113811,0.0
3765,113813,1.0
3768,113827,0.0
3769,113830,0.0
3770,113836,0.0
3771,113838,0.0
3772,113842,0.0
3773,113847,0.0
3774,113854,0.0
3775,113859,0.0
3777,113867,0.0
3778,113874,0.0
3780,113878,0.0
3781,113881,0.0
3782,113885,0.0
3784,113892,0.0
3785,113895,0.0
3786,113896,0.0
3787,113897,0.0
3788,113903,0.0
3789,113906,0.0
3790,113908,0.0
3791,113917,0.0
3793,113920,0.0
3794,113921,0.0
3795,113926,0.0
3796,113929,0.0
3797,113932,0.0
3798,113933,0.0
3799,113935,0.0
3800,113937,0.0
3801,113941,0.0
3804,113958,0.0
3805,113959,0.0
3806,113960,0.0
3807,113968,0.0
3809,113979,0.0
3810,113985,0.0
3812,113990,0.0
3813,113994,0.0
3815,114008,0.0
3816,114009,0.0
3817,114016,0.0
3819,114022,0.0
3820,114025,0.0
3821,114027,0.0
3822,114028,0.0
3823,114030,0.0
3824,114036,0.0
3825,114037,1.0
3826,114038,0.0
3827,114039,0.0
3829,114050,0.0
3830,114052,0.0
3831,114054,0.0
3832,114058,0.0
